case_id,employee_id,created_date,resolved_date,country,department,category,priority,channel,agent_id,agent_tenure_months,sla_target_hours,resolution_hours,sla_met,first_contact_resolution,reopened,csat
C010799,E03130,2025-12-05,2025-12-07,ES,Finance,Leave & Absence,Standard,Chat,A025,3,24,55.9,0,1,0,
C010800,E03182,2025-12-05,2025-12-06,PL,Customer Service,Payroll,Standard,Portal,A042,1,24,18.2,1,0,0,4
C010801,E03268,2025-12-05,2025-12-06,PL,Tech,Systems & Access,Standard,Portal,A013,5,8,26.7,0,0,0,
C010802,E03289,2025-12-05,2025-12-05,DE,Operations,Systems & Access,High,Chat,A034,20,8,3.3,1,1,0,3
C010803,E03353,2025-12-05,2025-12-06,PL,HR,Payroll,Standard,Portal,A040,9,24,15.9,1,0,0,4
C010804,E03357,2025-12-05,2025-12-06,DE,Finance,Payroll,Standard,Phone,A032,48,24,9.6,1,0,1,4
C010805,E03378,2025-12-05,2025-12-05,IT,Tech,Systems & Access,Standard,Portal,A020,11,8,1.6,1,0,0,
C010806,E03386,2025-12-05,2025-12-07,DE,Tech,Performance & Development,Standard,Chat,A040,9,72,52.8,1,1,0,
C010807,E03400,2025-12-05,2025-12-06,DE,Customer Service,Payroll,Standard,Portal,A031,13,24,20.7,1,1,0,
C010808,E03406,2025-12-05,2025-12-06,IT,Operations,Payroll,High,Portal,A042,1,24,15.2,1,1,0,
C010809,E03431,2025-12-05,2025-12-05,PL,HR,Systems & Access,Standard,Phone,A036,11,8,5.4,1,0,1,3
C010810,E03452,2025-12-05,2025-12-06,ES,Sales,Leave & Absence,Standard,Portal,A015,9,24,18.1,1,1,0,
C010811,E03543,2025-12-05,2025-12-06,DE,Customer Service,Payroll,Standard,Chat,A019,18,24,22.0,1,0,0,
C010812,E03554,2025-12-05,2025-12-07,IT,Customer Service,Leave & Absence,Standard,Portal,A003,10,24,49.1,0,1,0,
C010813,E03678,2025-12-05,2025-12-06,IT,Customer Service,Contract & Documents,Standard,Portal,A039,11,48,14.6,1,1,0,
C010814,E03740,2025-12-05,2025-12-08,IT,Customer Service,Contract & Documents,Standard,Portal,A033,12,48,59.2,0,0,1,
C010815,E03764,2025-12-05,2025-12-06,IT,HR,Payroll,Critical,Phone,A031,13,24,9.9,1,1,0,
C010816,E03796,2025-12-05,2025-12-07,DE,Finance,Contract & Documents,Standard,Phone,A010,7,48,41.4,1,1,0,5
C010817,E03817,2025-12-05,2025-12-05,PL,Operations,Leave & Absence,Standard,Phone,A035,21,24,11.4,1,1,0,5
C010818,E00005,2025-12-06,2025-12-13,DE,Operations,Onboarding & Offboarding,Standard,Portal,A004,2,48,151.4,0,0,0,3
C010819,E00008,2025-12-06,2025-12-06,PL,Customer Service,Payroll,High,Portal,A009,20,24,7.2,1,1,0,
C010820,E00078,2025-12-06,2025-12-06,PL,Customer Service,Systems & Access,Standard,Portal,A006,4,8,7.3,1,1,0,5
C010821,E00103,2025-12-06,2025-12-06,ES,Operations,Leave & Absence,Standard,Phone,A021,29,24,8.7,1,0,0,
C010822,E00202,2025-12-06,2025-12-06,DE,Tech,Leave & Absence,High,Phone,A023,52,24,11.8,1,1,0,5
C010823,E00287,2025-12-06,2025-12-07,PL,Sales,Leave & Absence,Critical,Portal,A005,10,24,13.7,1,1,0,
C010824,E00291,2025-12-06,2025-12-08,IT,Finance,Leave & Absence,Standard,Portal,A032,48,24,39.0,0,0,1,
C010825,E00297,2025-12-06,2025-12-06,ES,Operations,Systems & Access,Standard,Portal,A011,14,8,0.8,1,0,0,
C010826,E00362,2025-12-06,2025-12-06,IT,Operations,Systems & Access,Standard,Portal,A004,2,8,2.2,1,0,0,4
C010827,E00389,2025-12-06,2025-12-07,IT,Operations,Leave & Absence,High,Portal,A017,27,24,18.7,1,1,0,
C010828,E00418,2025-12-06,2025-12-07,ES,Tech,Benefits,Standard,Chat,A013,5,48,12.0,1,1,0,5
C010829,E00436,2025-12-06,2025-12-10,PL,Operations,Onboarding & Offboarding,Standard,Chat,A001,84,48,89.2,0,0,0,
C010830,E00480,2025-12-06,2025-12-08,DE,Tech,Onboarding & Offboarding,High,Portal,A003,10,48,46.7,1,1,0,5
C010831,E00480,2025-12-06,2025-12-07,DE,Tech,Payroll,Standard,Phone,A040,9,24,11.4,1,1,0,
C010832,E00486,2025-12-06,2025-12-07,ES,Operations,Onboarding & Offboarding,Standard,Portal,A010,7,48,18.3,1,1,0,
C010833,E00487,2025-12-06,2025-12-06,PL,Sales,Payroll,Standard,Phone,A018,17,24,8.8,1,1,0,5
C010834,E00488,2025-12-06,2025-12-07,ES,Operations,Leave & Absence,Standard,Phone,A008,18,24,9.4,1,1,0,5
C010835,E00490,2025-12-06,2025-12-08,ES,Sales,Payroll,Standard,Portal,A028,17,24,40.6,0,1,0,4
C010836,E00494,2025-12-06,2025-12-07,ES,Finance,Contract & Documents,Critical,Portal,A042,1,48,20.3,1,1,0,
C010837,E00525,2025-12-06,2025-12-07,DE,Finance,Payroll,High,Portal,A042,1,24,25.5,0,1,0,4
C010838,E00590,2025-12-06,2025-12-07,IT,Sales,Onboarding & Offboarding,Critical,Phone,A004,2,48,20.4,1,0,0,4
C010839,E00616,2025-12-06,2025-12-08,IT,Customer Service,Benefits,High,Phone,A042,1,48,52.7,0,0,1,
C010840,E00618,2025-12-06,2025-12-07,IT,Tech,Employee Relations,Critical,Chat,A030,30,72,22.8,1,1,0,4
C010841,E00654,2025-12-06,2025-12-06,PL,Finance,Systems & Access,Standard,Portal,A034,20,8,1.0,1,1,0,
C010842,E00675,2025-12-06,2025-12-07,IT,Tech,Benefits,Critical,Portal,A028,17,48,31.0,1,0,1,4
C010843,E00724,2025-12-06,2025-12-07,DE,Customer Service,Payroll,Standard,Portal,A040,9,24,19.3,1,0,1,
C010844,E00763,2025-12-06,2025-12-06,ES,HR,Payroll,Standard,Portal,A002,23,24,2.0,1,1,0,5
C010845,E00797,2025-12-06,2025-12-07,PL,Customer Service,Leave & Absence,High,Portal,A042,1,24,20.2,1,0,0,5
C010846,E00818,2025-12-06,2025-12-09,PL,Operations,Benefits,Standard,Chat,A008,18,48,70.0,0,1,0,
C010847,E00822,2025-12-06,2025-12-07,PL,Customer Service,Contract & Documents,High,Phone,A025,3,48,13.8,1,0,0,
C010848,E00927,2025-12-06,2025-12-06,PL,Customer Service,Systems & Access,Standard,Portal,A020,11,8,5.1,1,1,0,4
C010849,E00928,2025-12-06,2025-12-06,IT,Customer Service,Payroll,Standard,Phone,A011,14,24,6.8,1,1,0,
C010850,E01015,2025-12-06,2025-12-06,ES,Operations,Payroll,Standard,Phone,A023,52,24,2.3,1,1,0,5
C010851,E01041,2025-12-06,2025-12-15,ES,HR,Benefits,High,Phone,A028,17,48,216.3,0,1,0,
C010852,E01087,2025-12-06,2025-12-07,DE,Operations,Leave & Absence,High,Portal,A026,11,24,12.7,1,0,1,3
C010853,E01106,2025-12-06,2025-12-07,ES,Tech,Payroll,High,Phone,A020,11,24,18.4,1,1,0,
C010854,E01109,2025-12-06,2025-12-07,PL,Tech,Payroll,High,Portal,A016,51,24,21.1,1,0,0,
C010855,E01204,2025-12-06,2025-12-06,PL,Customer Service,Systems & Access,Standard,Portal,A027,12,8,4.8,1,1,0,5
C010856,E01303,2025-12-06,2025-12-07,IT,Tech,Payroll,Standard,Chat,A016,51,24,18.5,1,0,0,5
C010857,E01405,2025-12-06,2025-12-08,IT,Tech,Performance & Development,Standard,Portal,A005,10,72,34.8,1,1,0,
C010858,E01405,2025-12-06,2025-12-06,IT,Tech,Leave & Absence,Standard,Chat,A024,21,24,2.2,1,1,0,
C010859,E01427,2025-12-06,2025-12-06,PL,Customer Service,Benefits,High,Chat,A033,12,48,11.5,1,1,0,
C010860,E01462,2025-12-06,2025-12-08,DE,Operations,Performance & Development,Standard,Chat,A016,51,72,54.3,1,1,0,5
C010861,E01556,2025-12-06,2025-12-07,IT,Customer Service,Payroll,Standard,Portal,A022,19,24,29.5,0,1,0,3
C010862,E01598,2025-12-06,2025-12-07,ES,Operations,Benefits,High,Portal,A028,17,48,20.9,1,1,0,
C010863,E01602,2025-12-06,2025-12-07,DE,Sales,Payroll,Standard,Portal,A032,48,24,13.9,1,0,0,
C010864,E01806,2025-12-06,2025-12-09,DE,Operations,Payroll,High,Portal,A025,3,24,74.7,0,0,1,
C010865,E01981,2025-12-06,2025-12-06,IT,Tech,Leave & Absence,Standard,Portal,A026,11,24,11.5,1,1,0,
C010866,E02003,2025-12-06,2025-12-06,IT,HR,Payroll,Critical,Chat,A021,29,24,7.4,1,1,0,
C010867,E02119,2025-12-06,2025-12-06,PL,Customer Service,Systems & Access,High,Portal,A017,27,8,2.9,1,0,1,3
C010868,E02129,2025-12-06,2025-12-07,IT,Customer Service,Onboarding & Offboarding,Standard,Phone,A004,2,48,16.0,1,0,1,4
C010869,E02151,2025-12-06,2025-12-10,PL,Customer Service,Payroll,Standard,Chat,A014,11,24,90.7,0,0,1,2
C010870,E02240,2025-12-06,2025-12-06,DE,Operations,Leave & Absence,High,Chat,A015,9,24,4.3,1,1,0,
C010871,E02361,2025-12-06,2025-12-06,DE,Finance,Leave & Absence,Standard,Portal,A002,23,24,9.4,1,1,0,
C010872,E02472,2025-12-06,2025-12-08,IT,Tech,Benefits,Standard,Portal,A016,51,48,51.6,0,1,0,
C010873,E02518,2025-12-06,2025-12-08,PL,Customer Service,Payroll,Standard,Portal,A011,14,24,39.1,0,1,0,3
C010874,E02552,2025-12-06,2025-12-09,IT,Customer Service,Employee Relations,Standard,Phone,A040,9,72,65.0,1,1,0,4
C010875,E02634,2025-12-06,2025-12-06,IT,Sales,Systems & Access,Standard,Chat,A010,7,8,2.4,1,1,0,
C010876,E02657,2025-12-06,2025-12-07,PL,Tech,Onboarding & Offboarding,Standard,Phone,A011,14,48,22.1,1,0,0,4
C010877,E02706,2025-12-06,2025-12-07,PL,Finance,Payroll,Standard,Phone,A006,4,24,17.7,1,0,0,
C010878,E02718,2025-12-06,2025-12-06,IT,Sales,Leave & Absence,Standard,Chat,A041,22,24,3.9,1,1,0,5
C010879,E02806,2025-12-06,2025-12-08,PL,Operations,Leave & Absence,Standard,Chat,A013,5,24,45.4,0,0,0,
C010880,E02817,2025-12-06,2025-12-06,PL,Customer Service,Payroll,Standard,Phone,A004,2,24,8.0,1,0,0,
C010881,E02819,2025-12-06,2025-12-09,IT,Operations,Benefits,Standard,Portal,A006,4,48,74.2,0,0,1,2
C010882,E02834,2025-12-06,2025-12-06,ES,HR,Systems & Access,Standard,Portal,A001,84,8,1.7,1,1,0,
C010883,E02877,2025-12-06,2025-12-07,IT,Operations,Contract & Documents,Critical,Chat,A037,15,48,22.9,1,0,1,3
C010884,E02936,2025-12-06,2025-12-06,ES,Customer Service,Payroll,Standard,Phone,A028,17,24,11.9,1,1,0,5
C010885,E03006,2025-12-06,2025-12-08,PL,Finance,Payroll,Standard,Portal,A017,27,24,46.7,0,1,0,
C010886,E03035,2025-12-06,2025-12-10,DE,Finance,Performance & Development,Standard,Phone,A019,18,72,86.0,0,1,0,
C010887,E03044,2025-12-06,2025-12-16,IT,Tech,Employee Relations,High,Portal,A037,15,72,238.9,0,0,0,2
C010888,E03148,2025-12-06,2025-12-06,PL,Customer Service,Systems & Access,Standard,Portal,A009,20,8,6.0,1,1,0,
C010889,E03172,2025-12-06,2025-12-08,ES,Customer Service,Contract & Documents,Standard,Portal,A034,20,48,52.0,0,0,1,2
C010890,E03202,2025-12-06,2025-12-06,PL,Tech,Payroll,High,Portal,A019,18,24,5.6,1,1,0,5
C010891,E03202,2025-12-06,2025-12-09,PL,Tech,Contract & Documents,High,Portal,A002,23,48,68.7,0,1,0,4
C010892,E03232,2025-12-06,2025-12-10,IT,Finance,Employee Relations,High,Portal,A006,4,72,89.3,0,1,0,
C010893,E03278,2025-12-06,2025-12-07,IT,Operations,Contract & Documents,Critical,Phone,A022,19,48,18.0,1,1,0,
C010894,E03317,2025-12-06,2025-12-09,PL,Finance,Payroll,High,Portal,A008,18,24,70.1,0,0,1,
C010895,E03404,2025-12-06,2025-12-07,PL,Finance,Payroll,Standard,Chat,A012,63,24,20.1,1,1,0,
C010896,E03442,2025-12-06,2025-12-11,ES,Operations,Payroll,Standard,Portal,A027,12,24,117.9,0,1,0,
C010897,E03500,2025-12-06,2025-12-07,PL,Operations,Contract & Documents,High,Phone,A038,6,48,23.2,1,1,0,4
C010898,E03546,2025-12-06,2025-12-07,DE,Customer Service,Leave & Absence,Standard,Chat,A007,2,24,30.2,0,0,1,
C010899,E03604,2025-12-06,2025-12-06,ES,Operations,Systems & Access,Standard,Chat,A001,84,8,1.1,1,1,0,5
C010900,E03674,2025-12-06,2025-12-07,IT,Sales,Payroll,High,Portal,A003,10,24,15.2,1,1,0,
C010901,E03740,2025-12-06,2025-12-06,IT,Customer Service,Payroll,Standard,Portal,A002,23,24,7.4,1,0,1,
C010902,E03747,2025-12-06,2025-12-06,IT,Customer Service,Leave & Absence,Standard,Chat,A015,9,24,12.1,1,1,0,5
C010903,E03765,2025-12-06,2025-12-07,PL,Customer Service,Payroll,Standard,Chat,A019,18,24,16.7,1,1,0,
C010904,E03774,2025-12-06,2025-12-07,PL,Customer Service,Benefits,Standard,Chat,A020,11,48,26.7,1,1,0,5
C010905,E03801,2025-12-06,2025-12-07,IT,Tech,Leave & Absence,High,Phone,A032,48,24,31.4,0,1,0,
C010906,E03807,2025-12-06,2025-12-07,PL,Operations,Performance & Development,Standard,Portal,A016,51,72,25.9,1,1,0,5
C010907,E03892,2025-12-06,2025-12-10,PL,Tech,Contract & Documents,Standard,Phone,A028,17,48,97.1,0,1,0,4
C010908,E00004,2025-12-07,2025-12-08,PL,Customer Service,Contract & Documents,High,Portal,A012,63,48,18.4,1,1,0,5
C010909,E00248,2025-12-07,2025-12-08,IT,Customer Service,Payroll,Standard,Phone,A041,22,24,13.9,1,1,0,
C010910,E00257,2025-12-07,2025-12-13,IT,Operations,Contract & Documents,Standard,Phone,A006,4,48,146.0,0,0,1,
C010911,E00310,2025-12-07,2025-12-07,PL,Sales,Leave & Absence,Standard,Portal,A013,5,24,13.8,1,0,0,4
C010912,E00334,2025-12-07,2025-12-12,IT,Operations,Onboarding & Offboarding,Standard,Phone,A035,21,48,110.8,0,0,0,
C010913,E00347,2025-12-07,2025-12-08,ES,HR,Payroll,High,Chat,A029,17,24,22.7,1,0,0,
C010914,E00404,2025-12-07,2025-12-10,PL,Customer Service,Employee Relations,Standard,Phone,A001,84,72,57.2,1,1,0,
C010915,E00432,2025-12-07,2025-12-08,DE,Customer Service,Onboarding & Offboarding,Standard,Portal,A019,18,48,27.8,1,0,1,
C010916,E00432,2025-12-07,2025-12-08,DE,Customer Service,Benefits,Standard,Phone,A002,23,48,11.2,1,1,0,
C010917,E00480,2025-12-07,2025-12-07,DE,Tech,Leave & Absence,Standard,Chat,A036,11,24,3.6,1,1,0,5
C010918,E00543,2025-12-07,2025-12-07,IT,Customer Service,Leave & Absence,Standard,Portal,A018,17,24,10.8,1,1,0,
C010919,E00550,2025-12-07,2025-12-09,PL,Operations,Benefits,Standard,Portal,A027,12,48,43.2,1,1,0,
C010920,E00604,2025-12-07,2025-12-08,PL,Customer Service,Payroll,Standard,Portal,A042,1,24,28.7,0,0,1,
C010921,E00738,2025-12-07,2025-12-08,DE,Sales,Benefits,Standard,Portal,A038,6,48,29.9,1,0,0,
C010922,E00773,2025-12-07,2025-12-08,PL,Tech,Leave & Absence,Standard,Portal,A031,13,24,25.2,0,0,1,2
C010923,E00779,2025-12-07,2025-12-08,PL,Sales,Benefits,High,Chat,A012,63,48,31.0,1,1,0,
C010924,E00818,2025-12-07,2025-12-07,PL,Operations,Benefits,High,Portal,A033,12,48,9.2,1,1,0,5
C010925,E00881,2025-12-07,2025-12-07,ES,HR,Systems & Access,High,Portal,A037,15,8,4.6,1,0,1,3
C010926,E00945,2025-12-07,2025-12-07,IT,Customer Service,Payroll,Critical,Chat,A026,11,24,3.5,1,1,0,4
C010927,E00945,2025-12-07,2025-12-07,IT,Customer Service,Systems & Access,Standard,Portal,A035,21,8,4.0,1,1,0,
C010928,E00955,2025-12-07,2025-12-08,ES,Operations,Contract & Documents,Critical,Portal,A021,29,48,30.7,1,1,0,5
C010929,E00974,2025-12-07,2025-12-09,PL,Sales,Payroll,Standard,Portal,A021,29,24,34.0,0,0,0,
C010930,E01066,2025-12-07,2025-12-08,PL,Customer Service,Benefits,Standard,Phone,A033,12,48,12.6,1,0,0,5
C010931,E01082,2025-12-07,2025-12-07,DE,Sales,Payroll,Standard,Portal,A035,21,24,8.8,1,1,0,
C010932,E01102,2025-12-07,2025-12-08,PL,Customer Service,Payroll,High,Phone,A039,11,24,30.9,0,0,1,
C010933,E01151,2025-12-07,2025-12-07,ES,Customer Service,Payroll,Standard,Phone,A017,27,24,3.5,1,0,0,3
C010934,E01179,2025-12-07,2025-12-07,IT,Customer Service,Leave & Absence,Standard,Portal,A038,6,24,2.5,1,1,0,
C010935,E01208,2025-12-07,2025-12-10,PL,HR,Performance & Development,Standard,Portal,A016,51,72,61.9,1,1,0,
C010936,E01310,2025-12-07,2025-12-11,PL,Operations,Benefits,High,Chat,A020,11,48,87.8,0,1,0,4
C010937,E01338,2025-12-07,2025-12-07,PL,Operations,Leave & Absence,Standard,Portal,A041,22,24,11.5,1,1,0,
C010938,E01345,2025-12-07,2025-12-08,DE,Tech,Payroll,Standard,Chat,A040,9,24,24.3,0,1,0,4
C010939,E01374,2025-12-07,2025-12-08,IT,Tech,Systems & Access,High,Portal,A012,63,8,13.9,0,1,0,3
C010940,E01382,2025-12-07,2025-12-07,DE,Customer Service,Systems & Access,Critical,Chat,A012,63,8,0.9,1,1,0,
C010941,E01408,2025-12-07,2025-12-08,DE,Customer Service,Payroll,Standard,Portal,A010,7,24,14.7,1,1,0,
C010942,E01511,2025-12-07,2025-12-07,PL,Operations,Contract & Documents,High,Portal,A008,18,48,8.4,1,1,0,
C010943,E01555,2025-12-07,2025-12-07,DE,Tech,Leave & Absence,Standard,Phone,A003,10,24,7.9,1,0,0,
C010944,E01596,2025-12-07,2025-12-09,ES,HR,Contract & Documents,High,Portal,A019,18,48,39.4,1,1,0,
C010945,E01688,2025-12-07,2025-12-07,DE,Operations,Leave & Absence,Standard,Chat,A030,30,24,6.5,1,1,0,
C010946,E01701,2025-12-07,2025-12-14,DE,Operations,Employee Relations,High,Portal,A004,2,72,163.2,0,1,0,3
C010947,E01762,2025-12-07,2025-12-09,ES,Customer Service,Onboarding & Offboarding,Standard,Phone,A036,11,48,40.9,1,1,0,
C010948,E01784,2025-12-07,2025-12-07,PL,Customer Service,Systems & Access,High,Chat,A029,17,8,0.9,1,1,0,
C010949,E01854,2025-12-07,2025-12-07,PL,Customer Service,Payroll,Standard,Portal,A042,1,24,5.0,1,1,0,
C010950,E01875,2025-12-07,2025-12-10,DE,Customer Service,Benefits,Standard,Phone,A037,15,48,56.8,0,1,0,
C010951,E01965,2025-12-07,2025-12-07,ES,Customer Service,Payroll,Standard,Portal,A001,84,24,14.2,1,1,0,5
C010952,E01997,2025-12-07,2025-12-08,PL,Operations,Contract & Documents,Standard,Portal,A013,5,48,20.6,1,1,0,5
C010953,E02038,2025-12-07,2025-12-08,PL,Operations,Payroll,Standard,Portal,A021,29,24,21.0,1,0,0,
C010954,E02122,2025-12-07,2025-12-12,IT,HR,Employee Relations,High,Portal,A024,21,72,117.6,0,0,1,3
C010955,E02132,2025-12-07,2025-12-07,IT,Operations,Payroll,High,Chat,A015,9,24,3.0,1,0,1,
C010956,E02188,2025-12-07,2025-12-07,PL,Sales,Payroll,High,Portal,A012,63,24,7.6,1,0,0,
C010957,E02227,2025-12-07,2025-12-08,ES,HR,Benefits,Standard,Chat,A034,20,48,18.0,1,1,0,
C010958,E02304,2025-12-07,2025-12-13,DE,Sales,Onboarding & Offboarding,Standard,Portal,A027,12,48,153.2,0,1,0,4
C010959,E02338,2025-12-07,2025-12-07,DE,Customer Service,Systems & Access,Standard,Phone,A017,27,8,2.3,1,1,0,
C010960,E02462,2025-12-07,2025-12-07,IT,Operations,Payroll,High,Portal,A001,84,24,4.3,1,1,0,5
C010961,E02485,2025-12-07,2025-12-07,IT,Customer Service,Payroll,Standard,Chat,A019,18,24,7.7,1,0,1,
C010962,E02650,2025-12-07,2025-12-07,IT,Customer Service,Contract & Documents,Standard,Portal,A004,2,48,4.3,1,1,0,
C010963,E02663,2025-12-07,2025-12-08,PL,Operations,Benefits,Standard,Chat,A007,2,48,17.7,1,1,0,
C010964,E02712,2025-12-07,2025-12-08,IT,Tech,Payroll,Standard,Portal,A018,17,24,13.8,1,1,0,5
C010965,E02728,2025-12-07,2025-12-07,PL,Operations,Leave & Absence,Standard,Portal,A019,18,24,5.4,1,0,0,
C010966,E02791,2025-12-07,2025-12-08,IT,Customer Service,Benefits,Standard,Portal,A040,9,48,13.4,1,0,1,3
C010967,E02808,2025-12-07,2025-12-08,IT,Operations,Payroll,Standard,Phone,A033,12,24,23.7,1,1,0,
C010968,E02874,2025-12-07,2025-12-07,DE,Customer Service,Systems & Access,Standard,Phone,A023,52,8,2.0,1,1,0,
C010969,E02969,2025-12-07,2025-12-07,PL,Sales,Leave & Absence,Standard,Portal,A024,21,24,4.4,1,0,0,
C010970,E02991,2025-12-07,2025-12-10,ES,Finance,Performance & Development,Standard,Chat,A028,17,72,82.6,0,1,0,4
C010971,E03001,2025-12-07,2025-12-09,PL,Tech,Contract & Documents,Standard,Portal,A031,13,48,39.7,1,0,0,
C010972,E03060,2025-12-07,2025-12-09,DE,Operations,Contract & Documents,Standard,Chat,A037,15,48,39.9,1,1,0,5
C010973,E03092,2025-12-07,2025-12-08,PL,Operations,Benefits,High,Portal,A012,63,48,22.9,1,0,0,
C010974,E03226,2025-12-07,2025-12-09,IT,Finance,Payroll,Standard,Phone,A032,48,24,40.3,0,0,1,2
C010975,E03261,2025-12-07,2025-12-07,IT,Tech,Leave & Absence,Standard,Chat,A010,7,24,10.7,1,1,0,
C010976,E03320,2025-12-07,2025-12-10,PL,HR,Contract & Documents,Standard,Portal,A007,2,48,65.7,0,1,0,
C010977,E03326,2025-12-07,2025-12-07,PL,Operations,Leave & Absence,Standard,Portal,A015,9,24,3.7,1,1,0,4
C010978,E03333,2025-12-07,2025-12-08,DE,HR,Payroll,Standard,Portal,A010,7,24,18.9,1,0,0,5
C010979,E03340,2025-12-07,2025-12-08,IT,Operations,Systems & Access,Standard,Portal,A023,52,8,6.8,1,1,0,
C010980,E03364,2025-12-07,2025-12-13,DE,Sales,Contract & Documents,High,Portal,A042,1,48,136.6,0,0,0,
C010981,E03414,2025-12-07,2025-12-09,IT,Tech,Payroll,Standard,Phone,A030,30,24,58.6,0,0,0,4
C010982,E03425,2025-12-07,2025-12-09,IT,Tech,Employee Relations,Standard,Portal,A037,15,72,48.2,1,0,0,5
C010983,E03446,2025-12-07,2025-12-08,PL,Customer Service,Leave & Absence,Standard,Phone,A002,23,24,21.4,1,0,0,4
C010984,E03467,2025-12-07,2025-12-08,IT,Finance,Leave & Absence,Standard,Portal,A014,11,24,13.2,1,0,0,3
C010985,E03476,2025-12-07,2025-12-07,IT,Customer Service,Payroll,High,Portal,A002,23,24,5.0,1,1,0,5
C010986,E03493,2025-12-07,2025-12-08,ES,Operations,Leave & Absence,Standard,Phone,A008,18,24,15.5,1,0,0,4
C010987,E03555,2025-12-07,2025-12-08,IT,Sales,Payroll,Standard,Portal,A032,48,24,18.6,1,1,0,5
C010988,E03570,2025-12-07,2025-12-08,IT,Operations,Onboarding & Offboarding,Critical,Chat,A034,20,48,27.9,1,1,0,5
C010989,E03614,2025-12-07,2025-12-08,DE,Operations,Systems & Access,Standard,Portal,A018,17,8,11.3,0,0,0,
C010990,E03616,2025-12-07,2025-12-09,IT,HR,Employee Relations,High,Phone,A029,17,72,35.2,1,1,0,4
C010991,E03778,2025-12-07,2025-12-10,PL,Customer Service,Benefits,Standard,Portal,A007,2,48,63.3,0,0,0,2
C010992,E03841,2025-12-07,2025-12-07,PL,Sales,Systems & Access,High,Portal,A040,9,8,0.6,1,0,0,
C010993,E03882,2025-12-07,2025-12-07,PL,Operations,Leave & Absence,Standard,Phone,A008,18,24,1.5,1,1,0,
C010994,E03896,2025-12-07,2025-12-09,IT,Finance,Contract & Documents,Standard,Portal,A039,11,48,35.2,1,0,0,5
C010995,E03904,2025-12-07,2025-12-08,PL,Tech,Benefits,Standard,Portal,A002,23,48,15.1,1,0,1,3
C010996,E03955,2025-12-07,2025-12-08,IT,Operations,Payroll,Standard,Phone,A030,30,24,16.6,1,0,0,
C010997,E03961,2025-12-07,2025-12-08,PL,Operations,Payroll,Standard,Portal,A007,2,24,26.1,0,0,0,
C010998,E03962,2025-12-07,2025-12-08,PL,Operations,Leave & Absence,Standard,Phone,A039,11,24,14.8,1,1,0,
C010999,E03995,2025-12-07,2025-12-11,PL,Sales,Performance & Development,Standard,Phone,A011,14,72,104.4,0,0,1,
C011000,E04000,2025-12-07,2025-12-07,ES,Operations,Payroll,Standard,Portal,A025,3,24,6.3,1,1,0,4
C011001,E00010,2025-12-08,2025-12-08,PL,Customer Service,Leave & Absence,High,Phone,A030,30,24,5.4,1,1,0,
C011002,E00055,2025-12-08,2025-12-10,PL,Customer Service,Payroll,Standard,Phone,A011,14,24,40.7,0,0,0,
C011003,E00079,2025-12-08,2025-12-09,DE,Operations,Leave & Absence,Standard,Phone,A041,22,24,11.0,1,1,0,4
C011004,E00098,2025-12-08,2025-12-11,PL,Finance,Contract & Documents,High,Portal,A024,21,48,78.9,0,0,0,
C011005,E00105,2025-12-08,2025-12-09,PL,Customer Service,Leave & Absence,Standard,Portal,A035,21,24,15.1,1,1,0,
C011006,E00208,2025-12-08,2025-12-08,DE,Tech,Leave & Absence,High,Chat,A036,11,24,8.6,1,1,0,5
C011007,E00457,2025-12-08,2025-12-10,PL,Customer Service,Payroll,High,Portal,A025,3,24,41.2,0,0,0,
C011008,E00546,2025-12-08,2025-12-11,ES,Customer Service,Payroll,Standard,Chat,A003,10,24,68.5,0,0,1,2
C011009,E00591,2025-12-08,2025-12-08,PL,Tech,Payroll,Standard,Portal,A021,29,24,6.4,1,0,0,
C011010,E00605,2025-12-08,2025-12-10,DE,Sales,Onboarding & Offboarding,High,Chat,A037,15,48,46.4,1,1,0,
C011011,E00693,2025-12-08,2025-12-09,ES,Finance,Payroll,Standard,Chat,A022,19,24,21.6,1,1,0,5
C011012,E00798,2025-12-08,2025-12-08,IT,Operations,Payroll,Standard,Portal,A010,7,24,7.7,1,0,1,3
